requirement_id	claim_sha256	formal_file	formal_declarations	implementation_refs	test_refs	test_classes	formal_status	conformance_status	notes
P2-16	ae04f7e0f12a960156f639a69db652e044fdc8c2aa39cecf35b7d3132d53ef60	docs/section3-repair-audit/formal/Phase2VariadicLaws.lean	boolean_empty_collapses_by_smart_constructor;boolean_singleton_collapses_by_smart_constructor;stored_boolean_carrier_is_nonempty_and_has_no_unit	src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#constructCertifiedFlatOperand;src/is/fivefivefive/CanDis/core/AlloyOperatorPolicy.java#unitLicense	src/is/fivefivefive/CanDis/TheoryLawPolicyRegressionTest.java#testCompletedArityAndTypedSplicing;src/is/fivefivefive/CanDis/theory/TheoryPortsTest.java#testConstructionBoundary	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The finite AND smart-constructor model and Java AND/OR tests collapse empty/singleton cases before storage; stored Boolean carriers remain nonempty with no U
P2-17	653ed8713894b7003dd496fec5d9f34049bf2e2b4089a176324ee75e7424e527	docs/section3-repair-audit/formal/Phase2VariadicLaws.lean	bag_retains_duplicate_occurrences;set_observation_is_idempotent;role_sensitive_sequence_observes_swap	src/is/fivefivefive/CanDis/theory/ContainerNormalizationCertificate.java#requireApplicableLaws	src/is/fivefivefive/CanDis/theory/TheoryPortsTest.java#testSeqBagSetSemantics;src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#testConcreteContainerConstructionReplay	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Finite observations and concrete certificate replay distinguish Seq order, Bag multiplicity, and Set idempotence
P2-18	4dff4190a5709dd2253c47a941bd934e2b276bd595b7d9a4a581fd647b772735	docs/section3-repair-audit/formal/Phase2VariadicLaws.lean	commutativity_witness_index_is_injective;idempotence_witness_index_is_injective;associativity_witness_index_is_injective;unit_witness_index_is_injective	src/is/fivefivefive/CanDis/theory/ContainerLawCertificate.java#lawIndex;src/is/fivefivefive/CanDis/theory/ContainerLawCertificate.java#appliesTo	src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#testContainerLawProvenance;src/is/fivefivefive/CanDis/TheoryLawPolicyRegressionTest.java#testTrustedLawAuthority	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	Finite witness-index payloads are injective and one-field Java mutations reject; a complete wire/JVM refinement theorem remains open
P2-19	19ae22028dc1c50a3f7b92d54a236e8696c1b389ef204e6c5ae764cdab60a354	docs/section3-repair-audit/formal/Phase2VariadicLaws.lean	issued_associativity_requires_exact_registry_entry	src/is/fivefivefive/CanDis/theory/AlloyLawRegistry.java#issue;src/is/fivefivefive/CanDis/theory/AlloyLawRegistry.java#accepts	src/is/fivefivefive/CanDis/TheoryLawPolicyRegressionTest.java#testTrustedLawAuthority	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The finite authority predicate requires exact opcode/profile equality and the Java registry also binds path, type, schema, law parameter, endpoints, version, and digest; full refinement remains open
P2-20	96b8ce07afc0aad611a36396786a36cd235e5c553f40611962d168721e70b936	docs/section3-repair-audit/formal/Phase2VariadicLaws.lean	recursive_flatten_iff_same_head_and_typed_A_evidence	src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#constructCertifiedFlatOperand;src/is/fivefivefive/CanDis/theory/ContainerNormalizationCertificate.java#create	src/is/fivefivefive/CanDis/TheoryLawPolicyRegressionTest.java#testCompletedArityAndTypedSplicing;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkUncertifiedSourceUnionRejected	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The formal decision is iff same-head typed A evidence; positive and negative Java recursive fixtures exercise that boundary, without a whole-method refinement theorem
P3-01	38ae43263de3ae5c80fe60c492bf66afdb85c4f434aaf55d4fa98b7eb1fba686	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	exact_relation_arity_is_retained;ordered_columns_are_observable;relation_is_not_generic_unary;missing_type_fails_closed	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#stableString;src/is/fivefivefive/CanDis/theory/AlloyTypeBridge.java#graphType	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	Exact positive relation columns and fail-closed missing types are modeled; erased empty columns remain governed separately by P3-15 and complete parser refinement is open
P3-02	121d9cc65d7d9cecfdb855d72dc9a8bb35a7739a1774a5e7e161a9524a49ef1c	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	missing_type_fails_closed;missing_type_does_not_invent_relation	src/is/fivefivefive/CanDis/theory/AlloyTypeBridge.java#graphType;src/is/fivefivefive/CanDis/metric/RepairProjection.java#requireExactResultType	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Missing relational and binding types are rejected by the adapter/projection boundary; no textual or generic relation fallback is admitted
P3-03	c5733bd96ae6281cc4f3f9fe6d51e66261c20b0b0bf4b3aa426aaa210c7b0fca	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	profile_payload_is_injective	src/is/fivefivefive/CanDis/theory/SemanticProfile.java#structuralKey;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyAuthorizedProfile	certificate-verifier/test/org/acgn/cert/VerifierTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	The five semantic fields and recomputed fingerprint are mutation-tested; no mathematical injectivity claim is made for SHA-256 or Java serialization
P3-04	3991aa4c4db10ffcd0bcc1bc0197fda0b30377e422d4804b44dd05fd89bdab89	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	complete_law_index_is_injective	src/is/fivefivefive/CanDis/theory/ContainerLawCertificate.java#lawIndex;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyLawRecord	certificate-verifier/test/org/acgn/cert/VerifierTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Every modeled law-index field and endpoint is independently replayed and mutation-tested; cryptographic encoding refinement remains outside the Lean model
P3-05	55424471ff9ad348d3c3603257809bba4b768fcf53a389c5cb7c799e490ab620	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	exact_flat_replay_accepts;flat_replay_payload_is_injective	src/is/fivefivefive/CanDis/theory/FlatConstructionCertificate.java#splices;src/is/fivefivefive/CanDis/theory/FlatConstructionCertificate.java#containerTrace;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyFlat	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main;src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Visible source tree, derived splice ledger, ordered leaves, independently normalized trace, endpoints, and coverage survive omission/substitution/reorder attacks; the Lean model is an abstract bounded contract
P3-06	fa0ab4cd0e16850dd0ec8bdb39c2043837ae3c20ead8ea771b5daafe002a1c67	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	exact_container_replay_accepts;container_replay_payload_is_injective	src/is/fivefivefive/CanDis/theory/ContainerConstructionCertificate.java#inputOccurrences;src/is/fivefivefive/CanDis/theory/ContainerConstructionCertificate.java#containerTrace;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyContainer	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main;src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Ordered source occurrences, independently normalized outputs, multiplicity/order, and exact quotient fibers are reconstructed and mutation-tested; Java decoding refinement is not proved in Lean
P3-07	169eb123f570225f3866ce215ce9558385ef374a795d3849c584282fb840cf91	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	alpha_is_not_nonidentity_automorphism	src/is/fivefivefive/CanDis/theory/BinderOccurrenceAutomorphismCertificate.java#create;src/is/fivefivefive/CanDis/theory/TypedAlphaEquivalence.java#blocksRelated	src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Fresh-name alpha allocation is a separate action and identity descriptor permutations are rejected as occurrence automorphism certificates
P3-08	b3b677e2bbd27f23dd74d92e0010a5db42677ed3443ceb21c68908a9caa0a6e1	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	complete_binder_index_is_injective	src/is/fivefivefive/CanDis/theory/BinderOccurrenceAutomorphismCertificate.java#appliesTo;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyBinderOccurrence	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main;src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Descriptor, occurrence embedding, automorphism, conjugation, enclosing root, source path, context, source/target, and endpoints are reconstructed; structural-key cryptographic refinement remains open
P3-09	680aa55c804d4816f24eebe8bbc5aeff08dd9ba573e589c5fda51f5740fc942f	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	exact_binder_closure_and_conjugations_accept;missing_swap_from_generated_closure_rejects;missing_occurrence_conjugation_rejects	certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#binderView;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#permutationClosure;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#requireConjugate;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#collectBinderObligations	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main;src/is/fivefivefive/CanDis/theory/TheoryCertificatesTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	The standalone verifier derives descriptor generators, bounded finite closure, derivations, occurrence conjugations, and root/path-qualified obligations; Lean proves an executable S2 instance rather than arbitrary finite groups
P3-10	413413515277fe133dc56fc4d80e10585618bf045eccafe5ffdd45349fb56ba2	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	exact_source_obligation_accepts	certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyEvidenceCoverage;src/is/fivefivefive/CanDis/theory/CertifiedSemanticArtifact.java#validateConstructionCoverage	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Exact obligations are derived from decoded replay/orbit sources; paired record-plus-reference omissions and cross-replay substitutions reject, but whole-program source-decoder refinement is not formalized
P3-11	cb07e2c401b005826f599ccaebea150beb922179ed7f8773e678d07c773bcbaf	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	stale_owner_rejects	src/is/fivefivefive/CanDis/theory/ConstructionSourceLedger.java#flatSources;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#constructionSourceOwners	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Replay-owned source identities and construction endpoints reject stale-owner, cross-owner, and complete cross-source substitutions within the bounded wire harness
P3-12	981e681a6eac0f86c48a4aa9a4c95d01b6dafea2492683b66f22eb05f7fe0313	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	canonical_wire_payload_is_injective;exact_wire_claim_accepts;reordered_wire_children_reject	certificate-verifier/src/org/acgn/cert/Bundle.java#indexedTable;certificate-verifier/src/org/acgn/cert/Bundle.java#contentId;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#sortedSection	certificate-verifier/test/org/acgn/cert/VerifierTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Content-addressed tables recompute IDs and require canonical order; arbitrary duplicate, content, grammar, and reorder mutations reject, without asserting SHA-256 collision impossibility
P3-13	e5f35d45c5799f10455454071df3c72cc22b76b1a6893073126fcfc3f9382ced	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	retained_artifact_payload_is_injective	src/is/fivefivefive/CanDis/theory/CertifiedSemanticArtifact.java#validateConstructionCoverage;src/is/fivefivefive/CanDis/theory/CertifiedSemanticArtifact.java#binderOccurrenceCertificates;src/is/fivefivefive/CanDis/theory/CertifiedSemanticArtifact.java#constructionSources	certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	The immutable artifact retains profile, classes, witnesses, unfoldings, laws, source ledger, constructions, CALLs, and binder evidence with exact coverage; universal Layer-3 consumer completeness remains unproved
P3-14	d5fc74313d3b13382e223a4b64dd36ed2b4ef0c1ea7eeebb8acad34a58731b0c	docs/section3-repair-audit/formal/Phase3ExactTypesEndpoints.lean	certified_source_mutation_rejects;exact_projection_source_accepts;stale_projection_source_rejects;forged_projection_digest_rejects	src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#requireRepairProjectionSources;src/is/fivefivefive/CanDis/metric/RepairProjection.java#project	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Projection requires the exact identity-owned frozen NormalForms and consumes the adapter-derived canonical key; foreign, post-certification, and concurrent mutations reject, while an end-to-end Java refinement theorem is absent
P3-15	80da7da76d5f854388a5a5fab6002b0cb2e00160851be975948c14df8545e22c	docs/section3-repair-audit/formal/Phase3EmptyRelations.lean	parser_retains_arity;no_decoder_recovers_both_parent_column_orders;arityless_empty_fails_closed;empty_graph_arity_is_injective;empty_arities_are_distinct	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#emptyRelation;src/is/fivefivefive/CanDis/theory/AlloyTypeBridge.java#emptyRelationArity	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	The empty-relation information boundary is modeled; full MASG/IR/metric/writer/verifier/visualization refinement remains open
P3-16	9080df58143d6f8aeaee0b1fa1cc1da32266e19a0995db9424a5ca5b5492de28	docs/section3-repair-audit/formal/Phase3SemanticProfile.lean	exact_selector_separates_width_4_and_5;omitted_width_defaults_to_four;explicit_zero_width_is_preserved;exact_selector_separates_overflow_modes;exact_selector_separates_temporal_bounds;exact_selector_separates_scope_contexts;exact_selector_separates_execution_options;exact_selector_separates_rewrite_versions;exact_selector_separates_signature_versions;missing_selection_rejects;ambiguous_selection_rejects;parser_owned_unique_selection_derives;foreign_command_selection_rejects;caller_asserted_profile_is_not_authorized;parser_owned_profile_is_authorized;compact_preserves_profile;compact_cross_profile_comparison_rejects	src/is/fivefivefive/CanDis/theory/AlloySemanticProfileFactory.java#fromExactlyOne;src/is/fivefivefive/CanDis/theory/AlloySemanticProfileFactory.java#requireParserOwnership;src/is/fivefivefive/CanDis/theory/SemanticProfile.java#fromSourceCommand;src/is/fivefivefive/CanDis/CanonicalAlloyPipeline.java#requirePrepared	src/is/fivefivefive/CanDis/SemanticProfileSourceCommandTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#compactModularAlpha	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	REFUTED	Lean and 31 parser-backed checks now distinguish omitted width from preserved explicit zero, require parser/module ownership, reject caller-asserted authority, and separate scope/options/versions; production defaults still bypass selection, the exact semantic A4Options partition and cache inventory are open, and source-bound bundle profiles are rejected by the standalone verifier
P4-01	a960ef731ffea7cae8081125e29b82017e2b180d8bd545d87c16d94254ca7c61	docs/section3-repair-audit/formal/Phase4CollisionBuckets.lean	stored_live_owner_is_in_bucket;stored_live_shape_has_nonempty_finite_bucket;bucket_contains_only_live_owners;live_owner_membership_is_permutation_invariant;duplicate_stored_records_do_not_change_membership;live_owner_bucket_is_deterministic;initial_graph_is_quiescent_exact;supported_operation_preserves_quiescent_exact;supported_run_preserves_quiescent_exact;supported_quiescent_public_observation_is_exact	src/is/fivefivefive/CanDis/theory/TypedSlottedPortEGraph.java#requireHashBucketsExact;src/is/fivefivefive/CanDis/theory/TypedSlottedPortEGraph.java#hashBucketsSnapshot;src/is/fivefivefive/CanDis/theory/TypedSlottedPortEGraph.java#checkInvariants	src/is/fivefivefive/CanDis/theory/TheoryStateTest.java#testGraphOwnershipAndQuiescence;src/is/fivefivefive/CanDis/theory/TheoryRebuildTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	The revised finite Lean model proves extensional duplicate-insensitive membership, permutation-independent canonical enumeration, dirty/quiescent operation closure, and exact supported public observations; it compiles without admissions but awaits fresh independent statement/refinement review; Java suites previously found no supported-path counterexample, while failed-mutator and complete transition/refinement evidence remain open
